,time_stamp,global_time,ID,word,reaction_time
0,2020_Nov_06_1247,2.7682998000000225,Don,cow,2.7682920000000024
1,2020_Nov_06_1247,7.551927599999999,Don,pig,4.771887299999975
2,2020_Nov_06_1247,9.350399700000025,Don,horse,1.7939319000000182
3,2020_Nov_06_1247,10.913193700000022,Don,goose,1.5537999000000013
4,2020_Nov_06_1247,13.079819700000002,Don,chicken,2.1588660000000175
5,2020_Nov_06_1247,14.97222290000002,Don,turtle,1.8841433999999992
6,2020_Nov_06_1247,16.894625200000007,Don,squid,1.9191648000000043
7,2020_Nov_06_1247,18.897423900000007,Don,octopus,1.9990492000000017
8,2020_Nov_06_1247,22.138824700000015,Don,herring,3.2343476000000067
9,2020_Nov_06_1247,23.27655820000004,Don,fly,1.1304090000000144
10,2020_Nov_06_1247,27.4556762,Don,mosquito,4.175862699999982
11,2020_Nov_06_1247,29.643225600000022,Don,hippo,2.1840933999999947
12,2020_Nov_06_1247,30.54163109999999,Don,lion,0.8951304999999934
13,2020_Nov_06_1247,31.889678799999984,Don,tiger,1.33956859999995
14,2020_Nov_06_1247,34.38659450000003,Don,giraffe,2.4936490999999705
15,2020_Nov_06_1247,37.627126600000025,Don,koala,3.23349589999998
16,2020_Nov_06_1247,39.005196900000016,Don,kiwi,1.3733331999999905
17,2020_Nov_06_1247,42.73027909999999,Don,robin,3.7218132000000423
18,2020_Nov_06_1247,46.380300300000016,Don,opossum,3.646717599999988
19,2020_Nov_06_1247,50.1215971,Don,zebra,3.737557200000026
20,2020_Nov_06_1247,55.16928429999999,Don,rat,5.044421800000009
21,2020_Nov_06_1247,56.786537700000025,Don,mouse,1.6139911999999867
22,2020_Nov_06_1247,79.86019260000003,Don,shark,23.070450900000026

23,2020_Nov_06_1247,83.94946530000001,Don,blue whale,2.722857499999975
24,2020_Nov_06_1247,90.00111430000001,Don,narwhal,6.048328499999968
25,2020_Nov_06_1247,95.23886569999999,Don,tuna,5.230046100000038
26,2020_Nov_06_1247,97.0924755,Don,salmon,1.8503168999999957
